title,Token,stopword,stemmed,label
percepat vaksinasi booster pemkot bandung gandeng kampus hingga tempat wisata,"['percepat', 'vaksinasi', 'booster', 'pemkot', 'bandung', 'gandeng', 'kampus', 'hingga', 'tempat', 'wisata']","['percepat', 'vaksinasi', 'booster', 'pemkot', 'gandeng', 'kampus', 'wisata']",cepat vaksinasi booster pemkot gandeng kampus wisata,1
manajemen asn bkn pemkot bandung sabet tiga penghargaan,"['manajemen', 'asn', 'bkn', 'pemkot', 'bandung', 'sabet', 'tiga', 'penghargaan']","['manajemen', 'asn', 'bkn', 'pemkot', 'sabet', 'penghargaan']",manajemen asn bkn pemkot sabet harga,1
dprd minta bank bandung permudah akses umkm,"['dprd', 'minta', 'bank', 'bandung', 'permudah', 'akses', 'umkm']","['dprd', 'bank', 'permudah', 'akses', 'umkm']",dprd bank mudah akses umkm,1
pemkot bandung minta dishub maksimalkan layanan jalan dan transportasi,"['pemkot', 'bandung', 'minta', 'dishub', 'maksimalkan', 'layanan', 'jalan', 'dan', 'transportasi']","['pemkot', 'dishub', 'maksimalkan', 'layanan', 'jalan', 'transportasi']",pemkot dishub maksimal layan jalan transportasi,1
komisi  dorong besaran restribusi gedung tinggi ditinjau ulang,"['komisi', 'dorong', 'besaran', 'restribusi', 'gedung', 'tinggi', 'ditinjau', 'ulang']","['komisi', 'dorong', 'besaran', 'restribusi', 'gedung', 'ditinjau', 'ulang']",komisi dorong besar restribusi gedung tinjau ulang,1
bank bjb bersama rideo gelar fellowship bandungjogjakarta,"['bank', 'bjb', 'bersama', 'rideo', 'gelar', 'fellowship', 'bandungjogjakarta']","['bank', 'bjb', 'rideo', 'gelar', 'fellowship', 'bandungjogjakarta']",bank bjb rideo gelar fellowship bandungjogjakarta,1
waspada lonjakan covid   pemkot bandung geber vaksinasi booster,"['waspada', 'lonjakan', 'covid', 'pemkot', 'bandung', 'geber', 'vaksinasi', 'booster']","['waspada', 'lonjakan', 'covid', 'pemkot', 'geber', 'vaksinasi', 'booster']",waspada lonjak covid pemkot geber vaksinasi booster,2
yana mengajak tingkatkan kolaborasi di pisah sambut dansektor    citarum harum,"['yana', 'mengajak', 'tingkatkan', 'kolaborasi', 'di', 'pisah', 'sambut', 'dansektor', 'citarum', 'harum']","['yana', 'mengajak', 'tingkatkan', 'kolaborasi', 'pisah', 'sambut', 'dansektor', 'citarum', 'harum']",yana ajak tingkat kolaborasi pisah sambut dansektor citarum harum,1
massa gp ansor geruduk holywings karangsari kota bandung,"['massa', 'gp', 'ansor', 'geruduk', 'holywings', 'karangsari', 'kota', 'bandung']","['massa', 'gp', 'ansor', 'geruduk', 'holywings', 'karangsari', 'kota']",massa gp ansor geruduk holywings karangsari kota,2
pastikan berjalan lancar dan aman babinsa koramil tipe         sanankulon dampingi penyaluran blt dd,"['pastikan', 'berjalan', 'lancar', 'dan', 'aman', 'babinsa', 'koramil', 'tipe', 'sanankulon', 'dampingi', 'penyaluran', 'blt', 'dd']","['pastikan', 'berjalan', 'lancar', 'aman', 'babinsa', 'koramil', 'tipe', 'sanankulon', 'dampingi', 'penyaluran', 'blt', 'dd']",pasti jalan lancar aman babinsa koramil tipe sanankulon damping salur blt dd,0
komisi  dukung pembangunan smpn baru,"['komisi', 'dukung', 'pembangunan', 'smpn', 'baru']","['komisi', 'dukung', 'pembangunan', 'smpn']",komisi dukung bangun smpn,1
dprd harap kontingen kota bandung kembali sabet juara umum porprov jabar,"['dprd', 'harap', 'kontingen', 'kota', 'bandung', 'kembali', 'sabet', 'juara', 'umum', 'porprov', 'jabar']","['dprd', 'harap', 'kontingen', 'kota', 'sabet', 'juara', 'porprov', 'jabar']",dprd harap kontingen kota sabet juara porprov jabar,1
ke bali pansus iii drpd jabar pelajari kepesertaan jaminan sosial ketenagakerjaan pekerja informal,"['ke', 'bali', 'pansus', 'iii', 'drpd', 'jabar', 'pelajari', 'kepesertaan', 'jaminan', 'sosial', 'ketenagakerjaan', 'pekerja', 'informal']","['bali', 'pansus', 'iii', 'drpd', 'jabar', 'pelajari', 'kepesertaan', 'jaminan', 'sosial', 'ketenagakerjaan', 'pekerja', 'informal']",bal pansus iii drpd jabar ajar serta jamin sosial ketenagakerjaan kerja informal,0
sambut kedatangan    hari pertama zulhijah global qurban gelar liga   ,"['sambut', 'kedatangan', 'hari', 'pertama', 'zulhijah', 'global', 'qurban', 'gelar', 'liga']","['sambut', 'kedatangan', 'zulhijah', 'global', 'qurban', 'gelar', 'liga']",sambut datang zulhijah global qurban gelar liga,1
  kali beruntun kota bandung sabet juara umum mtq jabar,"['kali', 'beruntun', 'kota', 'bandung', 'sabet', 'juara', 'umum', 'mtq', 'jabar']","['kali', 'beruntun', 'kota', 'sabet', 'juara', 'mtq', 'jabar']",kali untun kota sabet juara mtq jabar,1
sempat terdampak kawasan braga kini bangkit dari covid  ,"['sempat', 'terdampak', 'kawasan', 'braga', 'kini', 'bangkit', 'dari', 'covid']","['terdampak', 'kawasan', 'braga', 'bangkit', 'covid']",dampak kawasan braga bangkit covid,1
pansus   dorong raperda kebudayaan lebih berkualitas,"['pansus', 'dorong', 'raperda', 'kebudayaan', 'lebih', 'berkualitas']","['pansus', 'dorong', 'raperda', 'kebudayaan', 'berkualitas']",pansus dorong raperda budaya kualitas,1
ingin bersantai yuk kunjungi tiga taman di pusat kota bandung,"['ingin', 'bersantai', 'yuk', 'kunjungi', 'tiga', 'taman', 'di', 'pusat', 'kota', 'bandung']","['bersantai', 'yuk', 'kunjungi', 'taman', 'pusat', 'kota']",santa yuk kunjung taman pusat kota,0
dprd kota bandung minta disnaker perluas pelatihan calon pekerja,"['dprd', 'kota', 'bandung', 'minta', 'disnaker', 'perluas', 'pelatihan', 'calon', 'pekerja']","['dprd', 'kota', 'disnaker', 'perluas', 'pelatihan', 'calon', 'pekerja']",dprd kota disnaker luas latih calon kerja,1
bagaimana cara mereka mengolah sampah di rw    maleer yuk kita intip,"['bagaimana', 'cara', 'mereka', 'mengolah', 'sampah', 'di', 'rw', 'maleer', 'yuk', 'kita', 'intip']","['mengolah', 'sampah', 'rw', 'maleer', 'yuk', 'intip']",olah sampah rw maleer yuk intip,1
guyur kadeudeuh pemkot apresiasi prestasi kontingen mtq kota bandung,"['guyur', 'kadeudeuh', 'pemkot', 'apresiasi', 'prestasi', 'kontingen', 'mtq', 'kota', 'bandung']","['guyur', 'kadeudeuh', 'pemkot', 'apresiasi', 'prestasi', 'kontingen', 'mtq', 'kota']",guyur kadeudeuh pemkot apresiasi prestasi kontingen mtq kota,1
dalam program kang pisman tps  dago bengkok kurangi sampah hingga    ton,"['dalam', 'program', 'kang', 'pisman', 'tps', 'dago', 'bengkok', 'kurangi', 'sampah', 'hingga', 'ton']","['program', 'kang', 'pisman', 'tps', 'dago', 'bengkok', 'kurangi', 'sampah', 'ton']",program kang pisman tps dago bengkok kurang sampah ton,1
rendiana awangga  fenomena citayam fashion week dorong destinasi wisata kota bandung,"['rendiana', 'awangga', 'fenomena', 'citayam', 'fashion', 'week', 'dorong', 'destinasi', 'wisata', 'kota', 'bandung']","['rendiana', 'awangga', 'fenomena', 'citayam', 'fashion', 'week', 'dorong', 'destinasi', 'wisata', 'kota']",rendiana awangga fenomena citayam fashion week dorong destinasi wisata kota,1
jabatan kabinda jabar diserahterimakan dari brigjen tni dedy agus purwanto kepada brigjen tni ruddy prasemilsa mahks,"['jabatan', 'kabinda', 'jabar', 'diserahterimakan', 'dari', 'brigjen', 'tni', 'dedy', 'agus', 'purwanto', 'kepada', 'brigjen', 'tni', 'ruddy', 'prasemilsa', 'mahks']","['jabatan', 'kabinda', 'jabar', 'diserahterimakan', 'brigjen', 'tni', 'dedy', 'agus', 'purwanto', 'brigjen', 'tni', 'ruddy', 'prasemilsa', 'mahks']",jabat kabinda jabar diserahterimakan brigjen tni dedy agus purwanto brigjen tni ruddy prasemilsa mahks,0
act menyampaikan permohonan maaf atas ketidaknyamanan yang terjadi,"['act', 'menyampaikan', 'permohonan', 'maaf', 'atas', 'ketidaknyamanan', 'yang', 'terjadi']","['act', 'permohonan', 'maaf', 'ketidaknyamanan']",act mohon maaf ketidaknyamanan,1
bakar seragam kader demokrat kota bandung ramairamai mundur,"['bakar', 'seragam', 'kader', 'demokrat', 'kota', 'bandung', 'ramairamai', 'mundur']","['bakar', 'seragam', 'kader', 'demokrat', 'kota', 'ramairamai', 'mundur']",bakar seragam kader demokrat kota ramairamai mundur,2
kuota belum terisi orang tua pilih datang ke sd secara langsung,"['kuota', 'belum', 'terisi', 'orang', 'tua', 'pilih', 'datang', 'ke', 'sd', 'secara', 'langsung']","['kuota', 'terisi', 'orang', 'tua', 'pilih', 'sd', 'langsung']",kuota isi orang tua pilih sd langsung,0
disdagin kota bandung fasilitasi    umkm promosi ke toko swalayan,"['disdagin', 'kota', 'bandung', 'fasilitasi', 'umkm', 'promosi', 'ke', 'toko', 'swalayan']","['disdagin', 'kota', 'fasilitasi', 'umkm', 'promosi', 'toko', 'swalayan']",disdagin kota fasilitas umkm promosi toko swalayan,1
ketua dprd kota bandung sampaikan   hikmah berkurban,"['ketua', 'dprd', 'kota', 'bandung', 'sampaikan', 'hikmah', 'berkurban']","['ketua', 'dprd', 'kota', 'hikmah', 'berkurban']",ketua dprd kota hikmah kurban,0
pemkot bandung serius garap bpjs ketenagakerjaan pegawai non asn,"['pemkot', 'bandung', 'serius', 'garap', 'bpjs', 'ketenagakerjaan', 'pegawai', 'non', 'asn']","['pemkot', 'serius', 'garap', 'bpjs', 'ketenagakerjaan', 'pegawai', 'non', 'asn']",pemkot serius garap bpjs ketenagakerjaan pegawai non asn,1
tok dprd kota bandung setujui raperda pertanggungjawaban apbd     ,"['tok', 'dprd', 'kota', 'bandung', 'setujui', 'raperda', 'pertanggungjawaban', 'apbd']","['tok', 'dprd', 'kota', 'setujui', 'raperda', 'pertanggungjawaban', 'apbd']",tok dprd kota tuju raperda pertanggungjawaban apbd,1
ikwi selenggarakan kegiatan webinar nasional sehat kelola dana dengan fasilitas pinjol dan uang digital,"['ikwi', 'selenggarakan', 'kegiatan', 'webinar', 'nasional', 'sehat', 'kelola', 'dana', 'dengan', 'fasilitas', 'pinjol', 'dan', 'uang', 'digital']","['ikwi', 'selenggarakan', 'kegiatan', 'webinar', 'nasional', 'sehat', 'kelola', 'dana', 'fasilitas', 'pinjol', 'uang', 'digital']",ikwi selenggara giat webinar nasional sehat kelola dana fasilitas pinjol uang digital,1
pemkot bandung menyebarkan     ekor kambing dan    ekor sapi kurban,"['pemkot', 'bandung', 'menyebarkan', 'ekor', 'kambing', 'dan', 'ekor', 'sapi', 'kurban']","['pemkot', 'menyebarkan', 'ekor', 'kambing', 'ekor', 'sapi', 'kurban']",pemkot sebar ekor kambing ekor sapi kurban,1
jelang iduladha harga migor curah terpantau normal,"['jelang', 'iduladha', 'harga', 'migor', 'curah', 'terpantau', 'normal']","['jelang', 'iduladha', 'harga', 'migor', 'curah', 'terpantau', 'normal']",jelang iduladha harga migor curah pantau normal,0
diduga tak berizin mgp desak pemkot bandung hentikan pembangunan hotel hemangini,"['diduga', 'tak', 'berizin', 'mgp', 'desak', 'pemkot', 'bandung', 'hentikan', 'pembangunan', 'hotel', 'hemangini']","['diduga', 'berizin', 'mgp', 'desak', 'pemkot', 'hentikan', 'pembangunan', 'hotel', 'hemangini']",duga izin mgp desak pemkot henti bangun hotel hemangini,2
tim penggerak pkk kota bandung bagikan daging kurban untuk anak yatim,"['tim', 'penggerak', 'pkk', 'kota', 'bandung', 'bagikan', 'daging', 'kurban', 'untuk', 'anak', 'yatim']","['tim', 'penggerak', 'pkk', 'kota', 'bagikan', 'daging', 'kurban', 'anak', 'yatim']",tim gerak pkk kota bagi daging kurban anak yatim,1
hut ke   ormas bbc mugi sujana sampaikan sejarah berdirinya,"['hut', 'ke', 'ormas', 'bbc', 'mugi', 'sujana', 'sampaikan', 'sejarah', 'berdirinya']","['hut', 'ormas', 'bbc', 'mugi', 'sujana', 'sejarah', 'berdirinya']",hut ormas bbc mugi sujana sejarah diri,0
anggaran rutilahu kota bandung      capai rp     miliar,"['anggaran', 'rutilahu', 'kota', 'bandung', 'capai', 'rp', 'miliar']","['anggaran', 'rutilahu', 'kota', 'capai', 'miliar']",anggar rutilahu kota capai miliar,0
jalani observasi di rs santosa wali kota bandung nyatakan sehat,"['jalani', 'observasi', 'di', 'rs', 'santosa', 'wali', 'kota', 'bandung', 'nyatakan', 'sehat']","['jalani', 'observasi', 'rs', 'santosa', 'wali', 'kota', 'nyatakan', 'sehat']",jalan observasi rs santosa wali kota nyata sehat,1
edwin senjaya hadiri halalbihalal mui kujangsari,"['edwin', 'senjaya', 'hadiri', 'halalbihalal', 'mui', 'kujangsari']","['edwin', 'senjaya', 'hadiri', 'halalbihalal', 'mui', 'kujangsari']",edwin senjaya hadir halalbihalal mui kujangsari,0
pasar antik cikapundung surganya berburu barang vintage,"['pasar', 'antik', 'cikapundung', 'surganya', 'berburu', 'barang', 'vintage']","['pasar', 'antik', 'cikapundung', 'surganya', 'berburu', 'barang', 'vintage']",pasar antik cikapundung surga buru barang vintage,0
aktivis minta kejari tetapkan tersangka dugaan korupsi pengadaan mobil covid   di dinkes kbb,"['aktivis', 'minta', 'kejari', 'tetapkan', 'tersangka', 'dugaan', 'korupsi', 'pengadaan', 'mobil', 'covid', 'di', 'dinkes', 'kbb']","['aktivis', 'kejari', 'tetapkan', 'tersangka', 'dugaan', 'korupsi', 'pengadaan', 'mobil', 'covid', 'dinkes', 'kbb']",aktivis kejar tetap sangka duga korupsi ada mobil covid dinkes kbb,2
mengenal rumah seni ropih pelopor penjual lukisan di braga,"['mengenal', 'rumah', 'seni', 'ropih', 'pelopor', 'penjual', 'lukisan', 'di', 'braga']","['mengenal', 'rumah', 'seni', 'ropih', 'pelopor', 'penjual', 'lukisan', 'braga']",kenal rumah seni ropih pelopor jual lukis braga,0
mpls dan ptm di bandung berlangsung     persen,"['mpls', 'dan', 'ptm', 'di', 'bandung', 'berlangsung', 'persen']","['mpls', 'ptm', 'persen']",mpls ptm persen,1
lsm ban kejati jabar pastikan pengusutan kasus dugaan korupsi diskominfo masih berproses,"['lsm', 'ban', 'kejati', 'jabar', 'pastikan', 'pengusutan', 'kasus', 'dugaan', 'korupsi', 'diskominfo', 'masih', 'berproses']","['lsm', 'ban', 'kejati', 'jabar', 'pastikan', 'pengusutan', 'dugaan', 'korupsi', 'diskominfo', 'berproses']",lsm ban kejat jabar pasti usut duga korupsi diskominfo proses,0
buntut ketidakpuasan hasil muscab relawan demokrat bandung mundur,"['buntut', 'ketidakpuasan', 'hasil', 'muscab', 'relawan', 'demokrat', 'bandung', 'mundur']","['buntut', 'ketidakpuasan', 'hasil', 'muscab', 'relawan', 'demokrat', 'mundur']",buntut ketidakpuasan hasil muscab rawan demokrat mundur,2
audensi dengan inspektorat jabar agus satria tuntutan kita tetap minta oknum dipecat,"['audensi', 'dengan', 'inspektorat', 'jabar', 'agus', 'satria', 'tuntutan', 'kita', 'tetap', 'minta', 'oknum', 'dipecat']","['audensi', 'inspektorat', 'jabar', 'agus', 'satria', 'tuntutan', 'oknum', 'dipecat']",audensi inspektorat jabar agus satria tuntut oknum pecat,2
kota bandung jajaki sister city dengan dua kota di korsel,"['kota', 'bandung', 'jajaki', 'sister', 'city', 'dengan', 'dua', 'kota', 'di', 'korsel']","['kota', 'jajaki', 'sister', 'city', 'kota', 'korsel']",kota jajak sister city kota korsel,1
geliat transaksi pasar kreatif ketua dprd optimis ekonomi bandung bangkit,"['geliat', 'transaksi', 'pasar', 'kreatif', 'ketua', 'dprd', 'optimis', 'ekonomi', 'bandung', 'bangkit']","['geliat', 'transaksi', 'pasar', 'kreatif', 'ketua', 'dprd', 'optimis', 'ekonomi', 'bangkit']",geliat transaksi pasar kreatif ketua dprd optimis ekonomi bangkit,1
wali kota optimis sepak bola wanita di bandung raih prestasi,"['wali', 'kota', 'optimis', 'sepak', 'bola', 'wanita', 'di', 'bandung', 'raih', 'prestasi']","['wali', 'kota', 'optimis', 'sepak', 'bola', 'wanita', 'raih', 'prestasi']",wali kota optimis sepak bola wanita raih prestasi,1
bandung kekurangan gedung sekolah tahun ini bangun   smp baru,"['bandung', 'kekurangan', 'gedung', 'sekolah', 'tahun', 'ini', 'bangun', 'smp', 'baru']","['kekurangan', 'gedung', 'sekolah', 'bangun', 'smp']",kurang gedung sekolah bangun smp,1
dprd apresiasi bbgrm kelurahan babakan ciparay,"['dprd', 'apresiasi', 'bbgrm', 'kelurahan', 'babakan', 'ciparay']","['dprd', 'apresiasi', 'bbgrm', 'kelurahan', 'babakan', 'ciparay']",dprd apresiasi bbgrm lurah babakan ciparay,1
ingin nyaman mengerjakan tugas sekolah yuk kunjungi kineruku hegarmanah,"['ingin', 'nyaman', 'mengerjakan', 'tugas', 'sekolah', 'yuk', 'kunjungi', 'kineruku', 'hegarmanah']","['nyaman', 'tugas', 'sekolah', 'yuk', 'kunjungi', 'kineruku', 'hegarmanah']",nyaman tugas sekolah yuk kunjung ruku hegarmanah,0
miras berbau sara persis bandung polisikan holywings,"['miras', 'berbau', 'sara', 'persis', 'bandung', 'polisikan', 'holywings']","['miras', 'berbau', 'sara', 'persis', 'polisikan', 'holywings']",miras bau sara persis polisi holywings,2
dprd kota bandung dorong pemajuan budaya indonesia melalui kebaya,"['dprd', 'kota', 'bandung', 'dorong', 'pemajuan', 'budaya', 'indonesia', 'melalui', 'kebaya']","['dprd', 'kota', 'dorong', 'pemajuan', 'budaya', 'indonesia', 'kebaya']",dprd kota dorong maju budaya indonesia kebaya,1
rencananya lancaster university dan deakin university bakal dirikan kampus di kota bandung,"['rencananya', 'lancaster', 'university', 'dan', 'deakin', 'university', 'bakal', 'dirikan', 'kampus', 'di', 'kota', 'bandung']","['rencananya', 'lancaster', 'university', 'deakin', 'university', 'dirikan', 'kampus', 'kota']",rencana lancaster university deakin university diri kampus kota,1
bapemperda usulkan perda bantuan hukum,"['bapemperda', 'usulkan', 'perda', 'bantuan', 'hukum']","['bapemperda', 'usulkan', 'perda', 'bantuan', 'hukum']",bapemperda usul perda bantu hukum,0
bank bjb dorong umkm go global via digitalisasi pembiayaan dan pemberdayaan,"['bank', 'bjb', 'dorong', 'umkm', 'go', 'global', 'via', 'digitalisasi', 'pembiayaan', 'dan', 'pemberdayaan']","['bank', 'bjb', 'dorong', 'umkm', 'go', 'global', 'via', 'digitalisasi', 'pembiayaan', 'pemberdayaan']",bank bjb dorong umkm go global via digitalisasi biaya daya,1
penting cegah pmk daging dan jeroan harus dikemas terpisah,"['penting', 'cegah', 'pmk', 'daging', 'dan', 'jeroan', 'harus', 'dikemas', 'terpisah']","['cegah', 'pmk', 'daging', 'jeroan', 'dikemas', 'terpisah']",cegah pmk daging jeroan kemas pisah,1
wakil ketua dprd apresiasi semangat kemandirian karang taruna cijagra,"['wakil', 'ketua', 'dprd', 'apresiasi', 'semangat', 'kemandirian', 'karang', 'taruna', 'cijagra']","['wakil', 'ketua', 'dprd', 'apresiasi', 'semangat', 'kemandirian', 'karang', 'taruna', 'cijagra']",wakil ketua dprd apresiasi semangat mandiri karang taruna cijagra,0
tolak hasil muscab    dpac demokrat kota bandung gugat mahkamah partai,"['tolak', 'hasil', 'muscab', 'dpac', 'demokrat', 'kota', 'bandung', 'gugat', 'mahkamah', 'partai']","['tolak', 'hasil', 'muscab', 'dpac', 'demokrat', 'kota', 'gugat', 'mahkamah', 'partai']",tolak hasil muscab dpac demokrat kota gugat mahkamah partai,0
bank bjb dan kimia farma tandatangani mou kerjasama jasa layanan perbankan,"['bank', 'bjb', 'dan', 'kimia', 'farma', 'tandatangani', 'mou', 'kerjasama', 'jasa', 'layanan', 'perbankan']","['bank', 'bjb', 'kimia', 'farma', 'tandatangani', 'mou', 'kerjasama', 'jasa', 'layanan', 'perbankan']",bank bjb kimia farma tandatangani mou kerjasama jasa layan perban,0
rancang   program prioritas pemkot bandung kucurkan rp    triliun,"['rancang', 'program', 'prioritas', 'pemkot', 'bandung', 'kucurkan', 'rp', 'triliun']","['rancang', 'program', 'prioritas', 'pemkot', 'kucurkan', 'triliun']",rancang program prioritas pemkot kucur triliun,1
bus sekolah gratis kembali beroperasi ini rutenya,"['bus', 'sekolah', 'gratis', 'kembali', 'beroperasi', 'ini', 'rutenya']","['bus', 'sekolah', 'gratis', 'beroperasi', 'rutenya']",bus sekolah gratis operasi rute,1
geruduk gedung sate massa mgp minta saber pungli dibubarkan,"['geruduk', 'gedung', 'sate', 'massa', 'mgp', 'minta', 'saber', 'pungli', 'dibubarkan']","['geruduk', 'gedung', 'sate', 'massa', 'mgp', 'saber', 'pungli', 'dibubarkan']",geruduk gedung sate massa mgp saber pungli bubar,2
ema pengolahan sampah di kota bandung tunjukkan tren positif,"['ema', 'pengolahan', 'sampah', 'di', 'kota', 'bandung', 'tunjukkan', 'tren', 'positif']","['ema', 'pengolahan', 'sampah', 'kota', 'tunjukkan', 'tren', 'positif']",ema olah sampah kota tunjuk tren positif,1
terindikasi kkn mgp sorot lelang proyek gedung dlh tahap dua,"['terindikasi', 'kkn', 'mgp', 'sorot', 'lelang', 'proyek', 'gedung', 'dlh', 'tahap', 'dua']","['terindikasi', 'kkn', 'mgp', 'sorot', 'lelang', 'proyek', 'gedung', 'dlh', 'tahap']",indikasi kkn mgp sorot lelang proyek gedung dlh tahap,2
geruduk kejati jabar massa mgp minta tiga kasus ini dituntaskan,"['geruduk', 'kejati', 'jabar', 'massa', 'mgp', 'minta', 'tiga', 'kasus', 'ini', 'dituntaskan']","['geruduk', 'kejati', 'jabar', 'massa', 'mgp', 'dituntaskan']",geruduk kejat jabar massa mgp tuntas,2
